Highly correlated feature pairs (above threshold):
cafe_count_3000_price_2500 and cafe_count_500_price_4000: Correlation = 0.8616974428675552
cafe_count_3000_price_2500 and big_church_count_500: Correlation = 0.8683262403668439
cafe_count_3000_price_2500 and church_count_500: Correlation = 0.8801348859605165
cafe_count_3000_price_2500 and office_count_1000: Correlation = 0.939515894606412
cafe_count_3000_price_2500 and cafe_count_1000: Correlation = 0.9656029580952921
cafe_count_3000_price_2500 and cafe_count_1000_na_price: Correlation = 0.9215112677881441
cafe_count_3000_price_2500 and cafe_count_1000_price_500: Correlation = 0.951737301775148
cafe_count_3000_price_2500 and cafe_count_1000_price_1000: Correlation = 0.9495417609396721
cafe_count_3000_price_2500 and cafe_count_1000_price_1500: Correlation = 0.9599769701160307
cafe_count_3000_price_2500 and cafe_count_1000_price_2500: Correlation = 0.9577597596219225
cafe_count_3000_price_2500 and cafe_count_1000_price_4000: Correlation = 0.9209996997045854
cafe_count_3000_price_2500 and big_church_count_1000: Correlation = 0.9126344277801663
cafe_count_3000_price_2500 and church_count_1000: Correlation = 0.9258514562155714
cafe_count_3000_price_2500 and leisure_count_1000: Correlation = 0.8979283684121118
cafe_count_3000_price_2500 and office_count_1500: Correlation = 0.969722658921581
cafe_count_3000_price_2500 and cafe_count_1500: Correlation = 0.9774298556207713
cafe_count_3000_price_2500 and cafe_count_1500_na_price: Correlation = 0.9550042618834841
cafe_count_3000_price_2500 and cafe_count_1500_price_500: Correlation = 0.9686800941944451
cafe_count_3000_price_2500 and cafe_count_1500_price_1000: Correlation = 0.9720521709978343
cafe_count_3000_price_2500 and cafe_count_1500_price_1500: Correlation = 0.9721207223031715
cafe_count_3000_price_2500 and cafe_count_1500_price_2500: Correlation = 0.9788619275159294
cafe_count_3000_price_2500 and cafe_count_1500_price_4000: Correlation = 0.9487937474180161
cafe_count_3000_price_2500 and cafe_count_1500_price_high: Correlation = 0.9231135909655906
cafe_count_3000_price_2500 and big_church_count_1500: Correlation = 0.9335511156369768
cafe_count_3000_price_2500 and church_count_1500: Correlation = 0.9438992021676179
cafe_count_3000_price_2500 and leisure_count_1500: Correlation = 0.932254599623725
cafe_count_3000_price_2500 and office_count_2000: Correlation = 0.9814792306770048
cafe_count_3000_price_2500 and office_sqm_2000: Correlation = 0.8194447485128405
cafe_count_3000_price_2500 and cafe_count_2000: Correlation = 0.9858382572700967
cafe_count_3000_price_2500 and cafe_count_2000_na_price: Correlation = 0.9724467811424405
cafe_count_3000_price_2500 and cafe_count_2000_price_500: Correlation = 0.9806233098422256
cafe_count_3000_price_2500 and cafe_count_2000_price_1000: Correlation = 0.980529284760415
cafe_count_3000_price_2500 and cafe_count_2000_price_1500: Correlation = 0.9821967409890396
cafe_count_3000_price_2500 and cafe_count_2000_price_2500: Correlation = 0.9877676333436953
cafe_count_3000_price_2500 and cafe_count_2000_price_4000: Correlation = 0.9708786199742174
cafe_count_3000_price_2500 and cafe_count_2000_price_high: Correlation = 0.9585853001412398
cafe_count_3000_price_2500 and big_church_count_2000: Correlation = 0.9446479541924192
cafe_count_3000_price_2500 and church_count_2000: Correlation = 0.9547466941903561
cafe_count_3000_price_2500 and leisure_count_2000: Correlation = 0.9608182358676306
cafe_count_3000_price_2500 and office_count_3000: Correlation = 0.9806006042132592
cafe_count_3000_price_2500 and office_sqm_3000: Correlation = 0.8774653590690278
cafe_count_3000_price_2500 and cafe_count_3000: Correlation = 0.9960243018630782
cafe_count_3000_price_2500 and cafe_count_3000_na_price: Correlation = 0.9858738141859514
cafe_count_3000_price_2500 and cafe_count_3000_price_500: Correlation = 0.9913962863815283
cafe_count_3000_price_2500 and cafe_count_3000_price_1000: Correlation = 0.9892876565979047
cafe_count_3000_price_2500 and cafe_count_3000_price_1500: Correlation = 0.9928488704186643
cafe_count_3000_price_4000 and culture_objects_top_25_raion: Correlation = 0.8881526759739633
cafe_count_3000_price_4000 and office_raion: Correlation = 0.9263689905585824
cafe_count_3000_price_4000 and office_count_500: Correlation = 0.8253673529743589
cafe_count_3000_price_4000 and cafe_count_500: Correlation = 0.9332402005350579
cafe_count_3000_price_4000 and cafe_count_500_na_price: Correlation = 0.874996866240456
cafe_count_3000_price_4000 and cafe_count_500_price_500: Correlation = 0.9006524085183928
cafe_count_3000_price_4000 and cafe_count_500_price_1500: Correlation = 0.8819890365715536
cafe_count_3000_price_4000 and cafe_count_500_price_2500: Correlation = 0.9291126506149571
cafe_count_3000_price_4000 and cafe_count_500_price_4000: Correlation = 0.8694341479603529
cafe_count_3000_price_4000 and big_church_count_500: Correlation = 0.8690725981985767
cafe_count_3000_price_4000 and church_count_500: Correlation = 0.882814770775701
cafe_count_3000_price_4000 and office_count_1000: Correlation = 0.9215832768309288
cafe_count_3000_price_4000 and cafe_count_1000: Correlation = 0.9624424281000012
cafe_count_3000_price_4000 and cafe_count_1000_na_price: Correlation = 0.9225360706633746
cafe_count_3000_price_4000 and cafe_count_1000_price_500: Correlation = 0.950081459324025
cafe_count_3000_price_4000 and cafe_count_1000_price_1000: Correlation = 0.9352441894014478
cafe_count_3000_price_4000 and cafe_count_1000_price_1500: Correlation = 0.9543156820502071
cafe_count_3000_price_4000 and cafe_count_1000_price_2500: Correlation = 0.9593747132656764
cafe_count_3000_price_4000 and cafe_count_1000_price_4000: Correlation = 0.9329308664604008
cafe_count_3000_price_4000 and big_church_count_1000: Correlation = 0.9031685793902803
cafe_count_3000_price_4000 and church_count_1000: Correlation = 0.9209067024881851
cafe_count_3000_price_4000 and leisure_count_1000: Correlation = 0.8990974171545463
cafe_count_3000_price_4000 and office_count_1500: Correlation = 0.9511723319808949
cafe_count_3000_price_4000 and cafe_count_1500: Correlation = 0.9724458749354341
cafe_count_3000_price_4000 and cafe_count_1500_na_price: Correlation = 0.9539441573570088
cafe_count_3000_price_4000 and cafe_count_1500_price_500: Correlation = 0.962396050006521
cafe_count_3000_price_4000 and cafe_count_1500_price_1000: Correlation = 0.9595251323651927
cafe_count_3000_price_4000 and cafe_count_1500_price_1500: Correlation = 0.9673561767366307
cafe_count_3000_price_4000 and cafe_count_1500_price_2500: Correlation = 0.9773544545699109
cafe_count_3000_price_4000 and cafe_count_1500_price_4000: Correlation = 0.9608608796678254
cafe_count_3000_price_4000 and cafe_count_1500_price_high: Correlation = 0.932284274435564
cafe_count_3000_price_4000 and big_church_count_1500: Correlation = 0.9285980508358833
cafe_count_3000_price_4000 and church_count_1500: Correlation = 0.935169548518014
cafe_count_3000_price_4000 and leisure_count_1500: Correlation = 0.9297442297589963
cafe_count_3000_price_4000 and office_count_2000: Correlation = 0.9629591714549013
cafe_count_3000_price_4000 and cafe_count_2000: Correlation = 0.9787527010563908
cafe_count_3000_price_4000 and cafe_count_2000_na_price: Correlation = 0.9692551279035075
cafe_count_3000_price_4000 and cafe_count_2000_price_500: Correlation = 0.9709987354089246
cafe_count_3000_price_4000 and cafe_count_2000_price_1000: Correlation = 0.9676418785550742
cafe_count_3000_price_4000 and cafe_count_2000_price_1500: Correlation = 0.9748069173587861
cafe_count_3000_price_4000 and cafe_count_2000_price_2500: Correlation = 0.9847945736193183
cafe_count_3000_price_4000 and cafe_count_2000_price_4000: Correlation = 0.9822554484152017
cafe_count_3000_price_4000 and cafe_count_2000_price_high: Correlation = 0.9694541177244808
cafe_count_3000_price_4000 and big_church_count_2000: Correlation = 0.9376104484561986
cafe_count_3000_price_4000 and church_count_2000: Correlation = 0.9435212826481505
cafe_count_3000_price_4000 and leisure_count_2000: Correlation = 0.9609070301434117
cafe_count_3000_price_4000 and office_count_3000: Correlation = 0.9587720540370829
cafe_count_3000_price_4000 and office_sqm_3000: Correlation = 0.850689487822693
cafe_count_3000_price_4000 and cafe_count_3000: Correlation = 0.982440031852443
cafe_count_3000_price_4000 and cafe_count_3000_na_price: Correlation = 0.9758244599511701
cafe_count_3000_price_4000 and cafe_count_3000_price_500: Correlation = 0.9755921893565518
cafe_count_3000_price_4000 and cafe_count_3000_price_1000: Correlation = 0.9694078056425749
cafe_count_3000_price_4000 and cafe_count_3000_price_1500: Correlation = 0.9784151082556821
cafe_count_3000_price_4000 and cafe_count_3000_price_2500: Correlation = 0.9904435125108836
cafe_count_3000_price_high and culture_objects_top_25_raion: Correlation = 0.8337062240267487
cafe_count_3000_price_high and office_raion: Correlation = 0.8890370848648638
cafe_count_3000_price_high and office_count_500: Correlation = 0.8137221439841348
cafe_count_3000_price_high and cafe_count_500: Correlation = 0.8718141403905247
cafe_count_3000_price_high and cafe_count_500_price_500: Correlation = 0.8381257711208367
cafe_count_3000_price_high and cafe_count_500_price_1500: Correlation = 0.8325294061253417
cafe_count_3000_price_high and cafe_count_500_price_2500: Correlation = 0.8572904716723537
cafe_count_3000_price_high and cafe_count_500_price_4000: Correlation = 0.8107401889186114
cafe_count_3000_price_high and office_count_1000: Correlation = 0.8953705572531407
cafe_count_3000_price_high and cafe_count_1000: Correlation = 0.8942140909667021
cafe_count_3000_price_high and cafe_count_1000_na_price: Correlation = 0.8574143024166099
cafe_count_3000_price_high and cafe_count_1000_price_500: Correlation = 0.8758922340761991
cafe_count_3000_price_high and cafe_count_1000_price_1000: Correlation = 0.8828358536099047
cafe_count_3000_price_high and cafe_count_1000_price_1500: Correlation = 0.8856084178386546
cafe_count_3000_price_high and cafe_count_1000_price_2500: Correlation = 0.8914744414198452
cafe_count_3000_price_high and cafe_count_1000_price_4000: Correlation = 0.8518686835034387
cafe_count_3000_price_high and big_church_count_1000: Correlation = 0.8058110115531726
cafe_count_3000_price_high and church_count_1000: Correlation = 0.8212825725696887
cafe_count_3000_price_high and leisure_count_1000: Correlation = 0.8230770894200551
cafe_count_3000_price_high and office_count_1500: Correlation = 0.9147527428850231
cafe_count_3000_price_high and cafe_count_1500: Correlation = 0.908798005768827
cafe_count_3000_price_high and cafe_count_1500_na_price: Correlation = 0.8920925479648132
cafe_count_3000_price_high and cafe_count_1500_price_500: Correlation = 0.8976426715738286
cafe_count_3000_price_high and cafe_count_1500_price_1000: Correlation = 0.8988158940646356
cafe_count_3000_price_high and cafe_count_1500_price_1500: Correlation = 0.8973943826538131
cafe_count_3000_price_high and cafe_count_1500_price_2500: Correlation = 0.9234475282950315
cafe_count_3000_price_high and cafe_count_1500_price_4000: Correlation = 0.8916232712484707
cafe_count_3000_price_high and cafe_count_1500_price_high: Correlation = 0.9387867030224656
cafe_count_3000_price_high and big_church_count_1500: Correlation = 0.825607394271482
cafe_count_3000_price_high and church_count_1500: Correlation = 0.837880982597481
cafe_count_3000_price_high and leisure_count_1500: Correlation = 0.8626972146139907
cafe_count_3000_price_high and office_count_2000: Correlation = 0.9205740693675633
cafe_count_3000_price_high and office_sqm_2000: Correlation = 0.8254707716631617
cafe_count_3000_price_high and cafe_count_2000: Correlation = 0.9191703996556296
cafe_count_3000_price_high and cafe_count_2000_na_price: Correlation = 0.9062372913729365
cafe_count_3000_price_high and cafe_count_2000_price_500: Correlation = 0.9124393886913994
cafe_count_3000_price_high and cafe_count_2000_price_1000: Correlation = 0.9065653673782061
cafe_count_3000_price_high and cafe_count_2000_price_1500: Correlation = 0.9106023001916085
cafe_count_3000_price_high and cafe_count_2000_price_2500: Correlation = 0.9320714948016585
cafe_count_3000_price_high and cafe_count_2000_price_4000: Correlation = 0.9253817514829246
cafe_count_3000_price_high and cafe_count_2000_price_high: Correlation = 0.9690882757285414
cafe_count_3000_price_high and big_church_count_2000: Correlation = 0.8378488794661515
cafe_count_3000_price_high and church_count_2000: Correlation = 0.8493042634993135
cafe_count_3000_price_high and leisure_count_2000: Correlation = 0.8860357910237338
cafe_count_3000_price_high and office_count_3000: Correlation = 0.9195891230832948
cafe_count_3000_price_high and office_sqm_3000: Correlation = 0.8642188883437985
cafe_count_3000_price_high and cafe_count_3000: Correlation = 0.9402412476135278
cafe_count_3000_price_high and cafe_count_3000_na_price: Correlation = 0.9291485126494151
cafe_count_3000_price_high and cafe_count_3000_price_500: Correlation = 0.9328522784167252
cafe_count_3000_price_high and cafe_count_3000_price_1000: Correlation = 0.928191477200878
cafe_count_3000_price_high and cafe_count_3000_price_1500: Correlation = 0.9300771145084892
cafe_count_3000_price_high and cafe_count_3000_price_2500: Correlation = 0.9548027070923504
cafe_count_3000_price_high and cafe_count_3000_price_4000: Correlation = 0.960313816923395
big_church_count_3000 and culture_objects_top_25_raion: Correlation = 0.8187833372329006
big_church_count_3000 and office_raion: Correlation = 0.9153010789819632
big_church_count_3000 and office_count_500: Correlation = 0.8288707433293501
big_church_count_3000 and cafe_count_500: Correlation = 0.9159697038652442
big_church_count_3000 and cafe_count_500_na_price: Correlation = 0.8599573203360337
big_church_count_3000 and cafe_count_500_price_500: Correlation = 0.8807375922390498
big_church_count_3000 and cafe_count_500_price_1000: Correlation = 0.8015719675713403
big_church_count_3000 and cafe_count_500_price_1500: Correlation = 0.8810127231619147
big_church_count_3000 and cafe_count_500_price_2500: Correlation = 0.8954831799728977
big_church_count_3000 and cafe_count_500_price_4000: Correlation = 0.8224662743170401
big_church_count_3000 and big_church_count_500: Correlation = 0.8707552669725235
big_church_count_3000 and church_count_500: Correlation = 0.8696538240972705
big_church_count_3000 and office_count_1000: Correlation = 0.9228213681585542
big_church_count_3000 and cafe_count_1000: Correlation = 0.936709151220126
big_church_count_3000 and cafe_count_1000_na_price: Correlation = 0.9131766064437252
big_church_count_3000 and cafe_count_1000_price_500: Correlation = 0.9223758844733593
